caseId,caseName,majVotes,minVotes,justice,justiceName,vote
2012-062,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,109,RBGinsburg,3
2012-062,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,110,SGBreyer,4
2012-062,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,112,SAAlito,2
2012-062,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,113,SSotomayor,3
2012-062,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,114,EKagan,3
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,111,JGRoberts,1
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,105,AScalia,2
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,106,AMKennedy,1
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,108,CThomas,1
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,109,RBGinsburg,2
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,110,SGBreyer,1
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,112,SAAlito,1
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,113,SSotomayor,2
2012-063,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,114,EKagan,2
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,111,JGRoberts,1
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,105,AScalia,1
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,106,AMKennedy,3
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,108,CThomas,2
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,109,RBGinsburg,1
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,110,SGBreyer,1
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,112,SAAlito,2
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,113,SSotomayor,1
2012-064,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,114,EKagan,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,111,JGRoberts,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,105,AScalia,2
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,106,AMKennedy,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,108,CThomas,2
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,109,RBGinsburg,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,110,SGBreyer,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,112,SAAlito,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,113,SSotomayor,1
2012-065,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,114,EKagan,
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,111,JGRoberts,1
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,105,AScalia,1
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,106,AMKennedy,1
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,108,CThomas,3
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,109,RBGinsburg,2
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,110,SGBreyer,2
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,112,SAAlito,1
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,113,SSotomayor,
2012-066,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,114,EKagan,2
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,111,JGRoberts,1
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,105,AScalia,1
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,106,AMKennedy,3
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,108,CThomas,4
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,109,RBGinsburg,1
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,110,SGBreyer,1
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,112,SAAlito,2
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,113,SSotomayor,1
2012-067,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,114,EKagan,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,111,JGRoberts,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,105,AScalia,3
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,106,AMKennedy,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,108,CThomas,3
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,109,RBGinsburg,2
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,110,SGBreyer,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,112,SAAlito,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,113,SSotomayor,1
2012-068,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,114,EKagan,
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,111,JGRoberts,1
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,105,AScalia,1
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,106,AMKennedy,1
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,108,CThomas,1
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,109,RBGinsburg,2
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,110,SGBreyer,2
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,112,SAAlito,1
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,113,SSotomayor,2
2012-069,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,114,EKagan,2
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,111,JGRoberts,1
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,105,AScalia,1
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,106,AMKennedy,1
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,108,CThomas,3
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,109,RBGinsburg,2
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,110,SGBreyer,2
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,112,SAAlito,1
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,113,SSotomayor,2
2012-070,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,114,EKagan,2
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,111,JGRoberts,4
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,105,AScalia,2
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,106,AMKennedy,1
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,108,CThomas,2
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,109,RBGinsburg,1
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,110,SGBreyer,1
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,112,SAAlito,4
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,113,SSotomayor,1
2012-071,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,114,EKagan,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,111,JGRoberts,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,105,AScalia,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,106,AMKennedy,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,108,CThomas,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,109,RBGinsburg,2
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,110,SGBreyer,2
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,112,SAAlito,1
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,113,SSotomayor,2
2012-072,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,114,EKagan,2
2012-073,SHELBY COUNTY v. HOLDER,5,4,111,JGRoberts,1
2012-073,SHELBY COUNTY v. HOLDER,5,4,105,AScalia,1
2012-073,SHELBY COUNTY v. HOLDER,5,4,106,AMKennedy,1
2012-073,SHELBY COUNTY v. HOLDER,5,4,108,CThomas,3
2012-073,SHELBY COUNTY v. HOLDER,5,4,109,RBGinsburg,2
2012-073,SHELBY COUNTY v. HOLDER,5,4,110,SGBreyer,2
2012-073,SHELBY COUNTY v. HOLDER,5,4,112,SAAlito,1
2012-073,SHELBY COUNTY v. HOLDER,5,4,113,SSotomayor,2
2012-073,SHELBY COUNTY v. HOLDER,5,4,114,EKagan,2
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,111,JGRoberts,1
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,105,AScalia,1
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,106,AMKennedy,1
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,108,CThomas,1
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,109,RBGinsburg,2
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,110,SGBreyer,2
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,112,SAAlito,1
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,113,SSotomayor,2
2012-074,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,114,EKagan,2
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,111,JGRoberts,1
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,105,AScalia,2
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,106,AMKennedy,1
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,108,CThomas,3
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,109,RBGinsburg,2
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,110,SGBreyer,3
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,112,SAAlito,1
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,113,SSotomayor,2
2012-075,ADOPTIVE COUPLE v. BABY GIRL,5,4,114,EKagan,2
2012-076,RYAN v. SCHAD,9,0,111,JGRoberts,1
2012-076,RYAN v. SCHAD,9,0,105,AScalia,1
2012-076,RYAN v. SCHAD,9,0,106,AMKennedy,1
2012-076,RYAN v. SCHAD,9,0,108,CThomas,1
2012-076,RYAN v. SCHAD,9,0,109,RBGinsburg,1
2012-076,RYAN v. SCHAD,9,0,110,SGBreyer,1
2012-076,RYAN v. SCHAD,9,0,112,SAAlito,1
2012-076,RYAN v. SCHAD,9,0,113,SSotomayor,1
2012-076,RYAN v. SCHAD,9,0,114,EKagan,1
2012-077,HOLLINGSWORTH v. PERRY,5,4,111,JGRoberts,1
2012-077,HOLLINGSWORTH v. PERRY,5,4,105,AScalia,1
2012-077,HOLLINGSWORTH v. PERRY,5,4,106,AMKennedy,2
2012-077,HOLLINGSWORTH v. PERRY,5,4,108,CThomas,2
2012-077,HOLLINGSWORTH v. PERRY,5,4,109,RBGinsburg,1
2012-077,HOLLINGSWORTH v. PERRY,5,4,110,SGBreyer,1
2012-077,HOLLINGSWORTH v. PERRY,5,4,112,SAAlito,2
2012-077,HOLLINGSWORTH v. PERRY,5,4,113,SSotomayor,2
2012-077,HOLLINGSWORTH v. PERRY,5,4,114,EKagan,1
2012-078,SEKHAR v. UNITED STATES,9,0,111,JGRoberts,1
2012-078,SEKHAR v. UNITED STATES,9,0,105,AScalia,1
2012-078,SEKHAR v. UNITED STATES,9,0,106,AMKennedy,4
2012-078,SEKHAR v. UNITED STATES,9,0,108,CThomas,1
2012-078,SEKHAR v. UNITED STATES,9,0,109,RBGinsburg,1
2012-078,SEKHAR v. UNITED STATES,9,0,110,SGBreyer,1
2012-078,SEKHAR v. UNITED STATES,9,0,112,SAAlito,4
2012-078,SEKHAR v. UNITED STATES,9,0,113,SSotomayor,4
2012-078,SEKHAR v. UNITED STATES,9,0,114,EKagan,1
2012-079,UNITED STATES v. WINDSOR,5,4,111,JGRoberts,2
2012-079,UNITED STATES v. WINDSOR,5,4,105,AScalia,2
2012-079,UNITED STATES v. WINDSOR,5,4,106,AMKennedy,1
2012-079,UNITED STATES v. WINDSOR,5,4,108,CThomas,2
2012-079,UNITED STATES v. WINDSOR,5,4,109,RBGinsburg,1
2012-079,UNITED STATES v. WINDSOR,5,4,110,SGBreyer,1
2012-079,UNITED STATES v. WINDSOR,5,4,112,SAAlito,2
2012-079,UNITED STATES v. WINDSOR,5,4,113,SSotomayor,1
2012-079,UNITED STATES v. WINDSOR,5,4,114,EKagan,1
2013-001,MADIGAN v. LEVIN,9,0,111,JGRoberts,1
2013-001,MADIGAN v. LEVIN,9,0,105,AScalia,1
2013-001,MADIGAN v. LEVIN,9,0,106,AMKennedy,1
2013-001,MADIGAN v. LEVIN,9,0,108,CThomas,1
2013-001,MADIGAN v. LEVIN,9,0,109,RBGinsburg,1
2013-001,MADIGAN v. LEVIN,9,0,110,SGBreyer,1
2013-001,MADIGAN v. LEVIN,9,0,112,SAAlito,1
2013-001,MADIGAN v. LEVIN,9,0,113,SSotomayor,1
2013-001,MADIGAN v. LEVIN,9,0,114,EKagan,1
2013-002,STANTON v. SIMS,9,0,111,JGRoberts,1
2013-002,STANTON v. SIMS,9,0,105,AScalia,1
2013-002,STANTON v. SIMS,9,0,106,AMKennedy,1
2013-002,STANTON v. SIMS,9,0,108,CThomas,1
2013-002,STANTON v. SIMS,9,0,109,RBGinsburg,1
2013-002,STANTON v. SIMS,9,0,110,SGBreyer,1
2013-002,STANTON v. SIMS,9,0,112,SAAlito,1
2013-002,STANTON v. SIMS,9,0,113,SSotomayor,1
2013-002,STANTON v. SIMS,9,0,114,EKagan,1
2013-003,BURT v. TITLOW,9,0,111,JGRoberts,1
2013-003,BURT v. TITLOW,9,0,105,AScalia,1
2013-003,BURT v. TITLOW,9,0,106,AMKennedy,1
2013-003,BURT v. TITLOW,9,0,108,CThomas,1
2013-003,BURT v. TITLOW,9,0,109,RBGinsburg,4
2013-003,BURT v. TITLOW,9,0,110,SGBreyer,1
2013-003,BURT v. TITLOW,9,0,112,SAAlito,1
2013-003,BURT v. TITLOW,9,0,113,SSotomayor,3
2013-003,BURT v. TITLOW,9,0,114,EKagan,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,111,JGRoberts,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,105,AScalia,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,106,AMKennedy,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,108,CThomas,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,109,RBGinsburg,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,110,SGBreyer,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,112,SAAlito,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,113,SSotomayor,1
2013-004,FORD MOTOR CO. v. UNITED STATES,9,0,114,EKagan,1
2013-005,UNITED STATES v. WOODS,9,0,111,JGRoberts,1
2013-005,UNITED STATES v. WOODS,9,0,105,AScalia,1
2013-005,UNITED STATES v. WOODS,9,0,106,AMKennedy,1
2013-005,UNITED STATES v. WOODS,9,0,108,CThomas,1
2013-005,UNITED STATES v. WOODS,9,0,109,RBGinsburg,1
2013-005,UNITED STATES v. WOODS,9,0,110,SGBreyer,1
2013-005,UNITED STATES v. WOODS,9,0,112,SAAlito,1
2013-005,UNITED STATES v. WOODS,9,0,113,SSotomayor,1
2013-005,UNITED STATES v. WOODS,9,0,114,EKagan,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,111,JGRoberts,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,105,AScalia,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,106,AMKennedy,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,108,CThomas,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,109,RBGinsburg,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,110,SGBreyer,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,112,SAAlito,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,113,SSotomayor,1
2013-006,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,114,EKagan,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,111,JGRoberts,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,105,AScalia,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,106,AMKennedy,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,108,CThomas,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,109,RBGinsburg,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,110,SGBreyer,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,112,SAAlito,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,113,SSotomayor,1
2013-007,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,114,EKagan,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,111,JGRoberts,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,105,AScalia,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,106,AMKennedy,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,108,CThomas,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,109,RBGinsburg,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,110,SGBreyer,2
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,112,SAAlito,1
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,113,SSotomayor,2
2013-008,UNITE HERE LOCAL 355 v. MULHALL,6,3,114,EKagan,2
2013-009,KANSAS v. CHEEVER,9,0,111,JGRoberts,1
2013-009,KANSAS v. CHEEVER,9,0,105,AScalia,1
2013-009,KANSAS v. CHEEVER,9,0,106,AMKennedy,1
2013-009,KANSAS v. CHEEVER,9,0,108,CThomas,1
2013-009,KANSAS v. CHEEVER,9,0,109,RBGinsburg,1
2013-009,KANSAS v. CHEEVER,9,0,110,SGBreyer,1
2013-009,KANSAS v. CHEEVER,9,0,112,SAAlito,1
2013-009,KANSAS v. CHEEVER,9,0,113,SSotomayor,1
2013-009,KANSAS v. CHEEVER,9,0,114,EKagan,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,111,JGRoberts,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,105,AScalia,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,106,AMKennedy,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,108,CThomas,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,109,RBGinsburg,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,110,SGBreyer,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,112,SAAlito,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,113,SSotomayor,1
2013-010,HEIMESHOFF v. HARTFORD LIFE & ACCIDENT INS. CO.,9,0,114,EKagan,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,111,JGRoberts,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,105,AScalia,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,106,AMKennedy,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,108,CThomas,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,109,RBGinsburg,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,110,SGBreyer,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,112,SAAlito,1
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,113,SSotomayor,4
2013-011,DAIMLERCHRYSLER AG v. BAUMAN,9,0,114,EKagan,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,111,JGRoberts,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,105,AScalia,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,106,AMKennedy,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,108,CThomas,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,109,RBGinsburg,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,110,SGBreyer,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,112,SAAlito,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,113,SSotomayor,1
2013-012,MISS. EX REL. HOOD v. AU OPTRONICS CORP.,9,0,114,EKagan,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,111,JGRoberts,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,105,AScalia,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,106,AMKennedy,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,108,CThomas,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,109,RBGinsburg,1
2013-013,RAY HALUCH GRAVEL CO. v. CENT. PENSION FUND OF INT'L UNION OF OPERATING ENG'RS,9,0,110,SGBreyer,1
