caseID,term,chief,caseName,majVotes,minVotes,justiceID,direction,majority
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,108,1,1
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,109,2,2
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,110,2,2
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,112,1,1
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,113,2,2
2011-077,2011,Roberts,"NATIONAL FEDERATION OF INDEPENDENT BUSINESS, et al., PETITIONERS v. KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, et al.",5,4,114,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,111,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,105,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,106,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,108,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,109,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,110,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,112,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,113,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,114,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,111,1,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,105,1,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,106,1,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,108,1,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,109,2,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,110,2,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,112,1,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,113,2,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,114,2,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,111,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,105,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,106,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,108,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,109,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,110,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,112,1,1
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,113,2,2
2011-077,2011,Roberts,"FLORIDA, et al., PETITIONERS v. DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al.",5,4,114,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,111,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,105,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,106,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,108,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,109,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,110,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,112,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,113,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,114,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,111,1,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,105,1,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,106,1,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,108,1,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,109,2,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,110,2,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,112,1,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,113,2,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,114,2,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,111,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,105,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,106,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,108,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,109,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,110,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,112,1,1
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,113,2,2
2011-077,2011,Roberts,"DEPARTMENT OF HEALTH AND HUMAN SERVICES, et al., PETITIONERS v. FLORIDA et al.",5,4,114,2,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,111,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,105,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,106,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,108,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,109,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,110,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,112,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,113,,2
2011-080,2011,Roberts,"FIRST AMERICAN FINANCIAL CORPORATION, SUCCESSOR IN INTEREST TO THE FIRST AMERICAN CORPORATION, et al., PETITIONERS v. DENISE P. EDWARDS",9,0,114,,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,111,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,105,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,106,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,108,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,109,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,110,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,112,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,113,1,2
2012-001,2012,Roberts,"ARKANSAS GAME AND FISH COMMISSION, PETITIONER v. UNITED STATES",8,0,114,,
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,111,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,105,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,106,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,108,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,109,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,110,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,112,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,113,2,2
2012-002,2012,Roberts,"STEVEN LEFEMINE, DBA COLUMBIA CHRISTIANS FOR LIFE v. DAN WIDEMAN et al.",9,0,114,2,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,111,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,105,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,106,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,108,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,109,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,110,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,112,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,113,1,2
2012-003,2012,Roberts,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,114,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,111,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,105,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,106,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,108,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,109,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,110,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,112,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,113,1,2
2012-004,2012,Roberts,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,114,1,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,111,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,105,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,106,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,108,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,109,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,110,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,112,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,113,2,2
2012-005,2012,Roberts,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,114,2,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,111,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,105,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,106,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,108,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,109,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,110,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,112,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,113,1,2
2012-006,2012,Roberts,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,114,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,111,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,105,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,106,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,108,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,109,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,110,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,112,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,113,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,114,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,111,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,105,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,106,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,108,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,109,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,110,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,112,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,113,1,2
2012-007,2012,Roberts,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,114,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,111,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,105,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,106,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,108,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,109,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,110,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,112,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,113,1,2
2012-008,2012,Roberts,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,114,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,111,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,105,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,106,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,108,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,109,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,110,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,112,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,113,1,2
2012-009,2012,Roberts,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,114,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,111,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,105,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,106,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,108,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,109,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,110,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,112,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,113,1,2
2012-009,2012,Roberts,"TIBBALS, WARDEN v. CARTER",9,0,114,1,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,111,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,105,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,106,1,1
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,108,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,109,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,110,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,112,2,2
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,113,1,1
2012-010,2012,Roberts,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,114,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,111,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,105,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,106,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,108,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,109,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,110,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,112,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,113,2,2
2012-011,2012,Roberts,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,114,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,111,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,105,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,106,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,108,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,109,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,110,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,112,2,2
2012-012,2012,Roberts,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,113,2,2
